Concept set: team run drill field
Reference: A team runs down the field doing some drills.
a cat sits on the floor and looks through a binoculars at the ground.	a man sitting on a wooden floor looking through binoculars .
man sitting on the floor looking through binoculars as he looks around.	a woman sits on the floor looking through a binocular .
man sitting on the floor looking through binoculars as he looks around.	binocular little girls look on the floor and sit up.
man sitting on the floor looking through binoculars as he looks around.	a man sitting on a wooden floor looking through binoculars .
a woman sits on the floor looking through a binocular .	binocular little girls look on the floor and sit up.
a woman sits on the floor looking through a binocular .	a man sitting on a wooden floor looking through binoculars .
binocular little girls look on the floor and sit up.	a man sitting on a wooden floor looking through binoculars .

Concept set: teacher read book class
Reference: The teacher asks the student to read from a book during class.
a teacher read her book from a class	teacher reading a book to the class
a teacher read her book from a class	teacher reading a book in class
a teacher read her book from a class	teacher reading a book to a class of children.
a teacher read her book from a class	teacher reading a book in class
a teacher read her book from a class	teacher reading a book in a class
teacher reading a book to the class	teacher reading a book in class
teacher reading a book to the class	teacher reading a book to a class of children.
teacher reading a book to the class	teacher reading a book in class
teacher reading a book to the class	teacher reading a book in a class
teacher reading a book in class	teacher reading a book to a class of children.
teacher reading a book in class	teacher reading a book in class
teacher reading a book in class	teacher reading a book in a class
teacher reading a book to a class of children.	teacher reading a book in class
teacher reading a book to a class of children.	teacher reading a book in a class
teacher reading a book in class	teacher reading a book in a class

Concept set: cover graffiti ramp jump
Reference: A skateboarder jumping on a graffiti covered ramp.
a man jumping on a ramp covered in graffiti .	a man jumps on a ramp to cover graffiti.
a man jumping on a ramp covered in graffiti .	boys cover the graffiti in the ramp during jump
a man jumping on a ramp covered in graffiti .	a man jumping on a ramp covered in graffiti .
a man jumping on a ramp covered in graffiti .	a man jumps off a ramp covered in graffiti onto a bridge.
a man jumping on a ramp covered in graffiti .	man jumps off a ramp covered in graffiti.
a man jumps on a ramp to cover graffiti.	boys cover the graffiti in the ramp during jump
a man jumps on a ramp to cover graffiti.	a man jumping on a ramp covered in graffiti .
a man jumps on a ramp to cover graffiti.	a man jumps off a ramp covered in graffiti onto a bridge.
a man jumps on a ramp to cover graffiti.	man jumps off a ramp covered in graffiti.
boys cover the graffiti in the ramp during jump	a man jumping on a ramp covered in graffiti .
boys cover the graffiti in the ramp during jump	a man jumps off a ramp covered in graffiti onto a bridge.
boys cover the graffiti in the ramp during jump	man jumps off a ramp covered in graffiti.
a man jumping on a ramp covered in graffiti .	a man jumps off a ramp covered in graffiti onto a bridge.
a man jumping on a ramp covered in graffiti .	man jumps off a ramp covered in graffiti.
a man jumps off a ramp covered in graffiti onto a bridge.	man jumps off a ramp covered in graffiti.

Concept set: carry dog object mouth
Reference: The dog carries an object in it's mouth.
a dog carrying an object in its mouth	the dog is carrying an object in his mouth .
a dog carrying an object in its mouth	dog carries an object in its mouth.
a dog carrying an object in its mouth	boy carry a dog with his object in his mouth
a dog carrying an object in its mouth	a dog carries an object in its mouth .
a dog carrying an object in its mouth	a dog is carrying a dog's object through its mouth.
the dog is carrying an object in his mouth .	dog carries an object in its mouth.
the dog is carrying an object in his mouth .	boy carry a dog with his object in his mouth
the dog is carrying an object in his mouth .	a dog carries an object in its mouth .
the dog is carrying an object in his mouth .	a dog is carrying a dog's object through its mouth.
dog carries an object in its mouth.	boy carry a dog with his object in his mouth
dog carries an object in its mouth.	a dog carries an object in its mouth .
dog carries an object in its mouth.	a dog is carrying a dog's object through its mouth.
boy carry a dog with his object in his mouth	a dog carries an object in its mouth .
boy carry a dog with his object in his mouth	a dog is carrying a dog's object through its mouth.
a dog carries an object in its mouth .	a dog is carrying a dog's object through its mouth.

Concept set: street horse ride officer
Reference: Two officers riding horses on a city street.
police officers ride a horse in the street	police officers ride on horses through the streets .
police officers ride a horse in the street	police officers riding a horse on the street
police officers ride a horse in the street	a street rides a horse to ride a young officer
police officers ride a horse in the street	police officers riding a horse down a street
police officers ride a horse in the street	police officer rides a horse down the street.
police officers ride on horses through the streets .	police officers riding a horse on the street
police officers ride on horses through the streets .	a street rides a horse to ride a young officer
police officers ride on horses through the streets .	police officers riding a horse down a street
police officers ride on horses through the streets .	police officer rides a horse down the street.
police officers riding a horse on the street	a street rides a horse to ride a young officer
police officers riding a horse on the street	police officers riding a horse down a street
police officers riding a horse on the street	police officer rides a horse down the street.
a street rides a horse to ride a young officer	police officers riding a horse down a street
a street rides a horse to ride a young officer	police officer rides a horse down the street.
police officers riding a horse down a street	police officer rides a horse down the street.

Concept set: pull chest wax strip
Reference: A woman pressing a waxing strip on a man's chest and pulling it back.
a man is pulling a strip of wax from his chest .	a man pulling a strip of wax from his chest.
a man is pulling a strip of wax from his chest .	the woman pull a chest wax on the strip of his chest.
a man is pulling a strip of wax from his chest .	he pulls on a strip of wax from his chest .
a man is pulling a strip of wax from his chest .	woman pulls a strip of wax from her chest.
a man is pulling a strip of wax from his chest .	a man pulls out a strip of wax and waxes his chest.
a man pulling a strip of wax from his chest.	the woman pull a chest wax on the strip of his chest.
a man pulling a strip of wax from his chest.	he pulls on a strip of wax from his chest .
a man pulling a strip of wax from his chest.	woman pulls a strip of wax from her chest.
a man pulling a strip of wax from his chest.	a man pulls out a strip of wax and waxes his chest.
the woman pull a chest wax on the strip of his chest.	he pulls on a strip of wax from his chest .
the woman pull a chest wax on the strip of his chest.	woman pulls a strip of wax from her chest.
the woman pull a chest wax on the strip of his chest.	a man pulls out a strip of wax and waxes his chest.
he pulls on a strip of wax from his chest .	woman pulls a strip of wax from her chest.
he pulls on a strip of wax from his chest .	a man pulls out a strip of wax and waxes his chest.
woman pulls a strip of wax from her chest.	a man pulls out a strip of wax and waxes his chest.

Concept set: ride teach bike son
Reference: Mom teaches son to ride bike.
mother teaches her son how to ride a bike.	a man teaches his son to ride a bike .
mother teaches her son how to ride a bike.	a boy teaches his son to ride a bike.
mother teaches her son how to ride a bike.	a mother teaches her son how to ride a bike
mother teaches her son how to ride a bike.	the guys ride a to teach bike with her son
mother teaches her son how to ride a bike.	man teaching his son to ride a bike
a man teaches his son to ride a bike .	a boy teaches his son to ride a bike.
a man teaches his son to ride a bike .	a mother teaches her son how to ride a bike
a man teaches his son to ride a bike .	the guys ride a to teach bike with her son
a man teaches his son to ride a bike .	man teaching his son to ride a bike
a boy teaches his son to ride a bike.	a mother teaches her son how to ride a bike
a boy teaches his son to ride a bike.	the guys ride a to teach bike with her son
a boy teaches his son to ride a bike.	man teaching his son to ride a bike
a mother teaches her son how to ride a bike	the guys ride a to teach bike with her son
a mother teaches her son how to ride a bike	man teaching his son to ride a bike
the guys ride a to teach bike with her son	man teaching his son to ride a bike

Concept set: driveway bicycle ramp ride
Reference: A boy carefully rides a bicycle down a driveway and off a bike ramp.
woman riding a bicycle on a ramp in a driveway.	a man rides a bicycle down a ramp from a driveway to a parking lot.
woman riding a bicycle on a ramp in a driveway.	a man riding a bicycle on a ramp in a driveway.
woman riding a bicycle on a ramp in a driveway.	a bicycle rides down a ramp on a driveway .
woman riding a bicycle on a ramp in a driveway.	a driveway with a bicycle on the ramp to ride a bed.
woman riding a bicycle on a ramp in a driveway.	a bicycle riding down a ramp in a driveway .
a man rides a bicycle down a ramp from a driveway to a parking lot.	a man riding a bicycle on a ramp in a driveway.
a man rides a bicycle down a ramp from a driveway to a parking lot.	a bicycle rides down a ramp on a driveway .
a man rides a bicycle down a ramp from a driveway to a parking lot.	a driveway with a bicycle on the ramp to ride a bed.
a man rides a bicycle down a ramp from a driveway to a parking lot.	a bicycle riding down a ramp in a driveway .
a man riding a bicycle on a ramp in a driveway.	a bicycle rides down a ramp on a driveway .
a man riding a bicycle on a ramp in a driveway.	a driveway with a bicycle on the ramp to ride a bed.
a man riding a bicycle on a ramp in a driveway.	a bicycle riding down a ramp in a driveway .
a bicycle rides down a ramp on a driveway .	a driveway with a bicycle on the ramp to ride a bed.
a bicycle rides down a ramp on a driveway .	a bicycle riding down a ramp in a driveway .
a driveway with a bicycle on the ramp to ride a bed.	a bicycle riding down a ramp in a driveway .

Concept set: fruit kid pick tree
Reference: A group of kids climbing in a tree and picking fruit.
kid picking fruit from a tree.	the kids are picking up fruit in the tree .
kid picking fruit from a tree.	a kid is picking fruit from a tree.
kid picking fruit from a tree.	a kid picking up fruit from a tree .
kid picking fruit from a tree.	the fruit kid is about to pick up a tree
kid picking fruit from a tree.	a kid is picking up fruit from a tree
the kids are picking up fruit in the tree .	a kid is picking fruit from a tree.
the kids are picking up fruit in the tree .	a kid picking up fruit from a tree .
the kids are picking up fruit in the tree .	the fruit kid is about to pick up a tree
the kids are picking up fruit in the tree .	a kid is picking up fruit from a tree
a kid is picking fruit from a tree.	a kid picking up fruit from a tree .
a kid is picking fruit from a tree.	the fruit kid is about to pick up a tree
a kid is picking fruit from a tree.	a kid is picking up fruit from a tree
a kid picking up fruit from a tree .	the fruit kid is about to pick up a tree
a kid picking up fruit from a tree .	a kid is picking up fruit from a tree
the fruit kid is about to pick up a tree	a kid is picking up fruit from a tree

Concept set: game blow whistle referee
Reference: referee blows the final whistle on the v during the game
referee blows the final whistle during the game .	referee blows the whistle during the game
referee blows the final whistle during the game .	the game to blow the video whistle in their referee .
referee blows the final whistle during the game .	referee blows a whistle during a game.
referee blows the final whistle during the game .	the referee blowing a whistle during a game
referee blows the final whistle during the game .	a referee blows a whistle during a game.
referee blows the whistle during the game	the game to blow the video whistle in their referee .
referee blows the whistle during the game	referee blows a whistle during a game.
referee blows the whistle during the game	the referee blowing a whistle during a game
referee blows the whistle during the game	a referee blows a whistle during a game.
the game to blow the video whistle in their referee .	referee blows a whistle during a game.
the game to blow the video whistle in their referee .	the referee blowing a whistle during a game
the game to blow the video whistle in their referee .	a referee blows a whistle during a game.
referee blows a whistle during a game.	the referee blowing a whistle during a game
referee blows a whistle during a game.	a referee blows a whistle during a game.
the referee blowing a whistle during a game	a referee blows a whistle during a game.

Concept set: sidewalk store sweep front
Reference: A man sweeping the sidewalk in front of a store.
a sidewalk of a store sweep in front .	woman sweeps the sidewalk in front of a grocery store.
a sidewalk of a store sweep in front .	a man sweeps the sidewalk in front of a store in the city
a sidewalk of a store sweep in front .	a man sweeps a sidewalk in front of a store.
a sidewalk of a store sweep in front .	people sweep the sidewalk in front of a store .
a sidewalk of a store sweep in front .	the sidewalk sweeps in front of the store .
woman sweeps the sidewalk in front of a grocery store.	a man sweeps the sidewalk in front of a store in the city
woman sweeps the sidewalk in front of a grocery store.	a man sweeps a sidewalk in front of a store.
woman sweeps the sidewalk in front of a grocery store.	people sweep the sidewalk in front of a store .
woman sweeps the sidewalk in front of a grocery store.	the sidewalk sweeps in front of the store .
a man sweeps the sidewalk in front of a store in the city	a man sweeps a sidewalk in front of a store.
a man sweeps the sidewalk in front of a store in the city	people sweep the sidewalk in front of a store .
a man sweeps the sidewalk in front of a store in the city	the sidewalk sweeps in front of the store .
a man sweeps a sidewalk in front of a store.	people sweep the sidewalk in front of a store .
a man sweeps a sidewalk in front of a store.	the sidewalk sweeps in front of the store .
people sweep the sidewalk in front of a store .	the sidewalk sweeps in front of the store .

Concept set: ball jump hit air
Reference: a man jumping in the air to hit a tennis ball
a boy jumps into the air after hitting a ball .	football player jumps into the air and hits the ball
a boy jumps into the air after hitting a ball .	someone jumps and hits a ball with the air.
a boy jumps into the air after hitting a ball .	a boy jumps into the air and hits a ball .
a boy jumps into the air after hitting a ball .	girl jumps into the air and hits a ball.
a boy jumps into the air after hitting a ball .	the ball jump in the air hit the air
football player jumps into the air and hits the ball	someone jumps and hits a ball with the air.
football player jumps into the air and hits the ball	a boy jumps into the air and hits a ball .
football player jumps into the air and hits the ball	girl jumps into the air and hits a ball.
football player jumps into the air and hits the ball	the ball jump in the air hit the air
someone jumps and hits a ball with the air.	a boy jumps into the air and hits a ball .
someone jumps and hits a ball with the air.	girl jumps into the air and hits a ball.
someone jumps and hits a ball with the air.	the ball jump in the air hit the air
a boy jumps into the air and hits a ball .	girl jumps into the air and hits a ball.
a boy jumps into the air and hits a ball .	the ball jump in the air hit the air
girl jumps into the air and hits a ball.	the ball jump in the air hit the air

Concept set: piece floor put puzzle
Reference: A girl sits on the floor putting together pieces of a jigsaw puzzle.
pieces of a puzzle are being put on the floor.	a man puts a piece of puzzle on the floor .
pieces of a puzzle are being put on the floor.	a man puts a piece of puzzle on the floor.
pieces of a puzzle are being put on the floor.	a man puts a piece of puzzle on the floor
pieces of a puzzle are being put on the floor.	a man is putting pieces of a puzzle on the floor.
pieces of a puzzle are being put on the floor.	a man puts a piece of material on a floor and put a puzzle to
a man puts a piece of puzzle on the floor .	a man puts a piece of puzzle on the floor.
a man puts a piece of puzzle on the floor .	a man puts a piece of puzzle on the floor
a man puts a piece of puzzle on the floor .	a man is putting pieces of a puzzle on the floor.
a man puts a piece of puzzle on the floor .	a man puts a piece of material on a floor and put a puzzle to
a man puts a piece of puzzle on the floor.	a man puts a piece of puzzle on the floor
a man puts a piece of puzzle on the floor.	a man is putting pieces of a puzzle on the floor.
a man puts a piece of puzzle on the floor.	a man puts a piece of material on a floor and put a puzzle to
a man puts a piece of puzzle on the floor	a man is putting pieces of a puzzle on the floor.
a man puts a piece of puzzle on the floor	a man puts a piece of material on a floor and put a puzzle to
a man is putting pieces of a puzzle on the floor.	a man puts a piece of material on a floor and put a puzzle to

Concept set: hand sidewalk hold couple
Reference: Couple holds hands walking down sidewalk.
couple holding hands on the sidewalk holding a baby in the park	couple holding each other's hand on a sidewalk.
couple holding hands on the sidewalk holding a baby in the park	a couple holding hands on a sidewalk .
couple holding hands on the sidewalk holding a baby in the park	a hand on a sidewalk hold the couple
couple holding hands on the sidewalk holding a baby in the park	a couple holding hands on a sidewalk.
couple holding hands on the sidewalk holding a baby in the park	young couple holding hands on the sidewalk
couple holding each other's hand on a sidewalk.	a couple holding hands on a sidewalk .
couple holding each other's hand on a sidewalk.	a hand on a sidewalk hold the couple
couple holding each other's hand on a sidewalk.	a couple holding hands on a sidewalk.
couple holding each other's hand on a sidewalk.	young couple holding hands on the sidewalk
a couple holding hands on a sidewalk .	a hand on a sidewalk hold the couple
a couple holding hands on a sidewalk .	a couple holding hands on a sidewalk.
a couple holding hands on a sidewalk .	young couple holding hands on the sidewalk
a hand on a sidewalk hold the couple	a couple holding hands on a sidewalk.
a hand on a sidewalk hold the couple	young couple holding hands on the sidewalk
a couple holding hands on a sidewalk.	young couple holding hands on the sidewalk

Concept set: dress hold umbrella wear
Reference: The woman walking in the rain was wearing a red dress and holding an umbrella.
a young child dress to hold an umbrella to wear	a woman in a red dress holds an umbrella while wearing sunglasses.
a young child dress to hold an umbrella to wear	woman wearing a black dress holding an umbrella.
a young child dress to hold an umbrella to wear	a woman wearing a dress and holding an umbrella .
a young child dress to hold an umbrella to wear	a woman wearing a white dress is holding an umbrella .
a young child dress to hold an umbrella to wear	a man is holding a umbrella and wearing a red dress.
a woman in a red dress holds an umbrella while wearing sunglasses.	woman wearing a black dress holding an umbrella.
a woman in a red dress holds an umbrella while wearing sunglasses.	a woman wearing a dress and holding an umbrella .
a woman in a red dress holds an umbrella while wearing sunglasses.	a woman wearing a white dress is holding an umbrella .
a woman in a red dress holds an umbrella while wearing sunglasses.	a man is holding a umbrella and wearing a red dress.
woman wearing a black dress holding an umbrella.	a woman wearing a dress and holding an umbrella .
woman wearing a black dress holding an umbrella.	a woman wearing a white dress is holding an umbrella .
woman wearing a black dress holding an umbrella.	a man is holding a umbrella and wearing a red dress.
a woman wearing a dress and holding an umbrella .	a woman wearing a white dress is holding an umbrella .
a woman wearing a dress and holding an umbrella .	a man is holding a umbrella and wearing a red dress.
a woman wearing a white dress is holding an umbrella .	a man is holding a umbrella and wearing a red dress.

Concept set: dog front sleep fire
Reference: The dog likes to sleep in front of the fire.
a dog sleeping in front of a fire	a dog sleeps in front of a fire
a dog sleeping in front of a fire	a dog sleeping in front of a fire.
a dog sleeping in front of a fire	a dog sleeping in front to sleep on a fire
a dog sleeping in front of a fire	dog sleeping in front of a fire.
a dog sleeping in front of a fire	dog sleeping in front of the fire
a dog sleeps in front of a fire	a dog sleeping in front of a fire.
a dog sleeps in front of a fire	a dog sleeping in front to sleep on a fire
a dog sleeps in front of a fire	dog sleeping in front of a fire.
a dog sleeps in front of a fire	dog sleeping in front of the fire
a dog sleeping in front of a fire.	a dog sleeping in front to sleep on a fire
a dog sleeping in front of a fire.	dog sleeping in front of a fire.
a dog sleeping in front of a fire.	dog sleeping in front of the fire
a dog sleeping in front to sleep on a fire	dog sleeping in front of a fire.
a dog sleeping in front to sleep on a fire	dog sleeping in front of the fire
dog sleeping in front of a fire.	dog sleeping in front of the fire

Concept set: highway night worker work
Reference: Construction workers are working on the highway at night.
a construction worker works on a highway at night.	workers work on a highway at night on the outskirts
a construction worker works on a highway at night.	a construction worker is working on a highway at night .
a construction worker works on a highway at night.	workers work on the highway by night .
a construction worker works on a highway at night.	a highway in the night as a worker at work
a construction worker works on a highway at night.	construction workers work on a highway at night.
workers work on a highway at night on the outskirts	a construction worker is working on a highway at night .
workers work on a highway at night on the outskirts	workers work on the highway by night .
workers work on a highway at night on the outskirts	a highway in the night as a worker at work
workers work on a highway at night on the outskirts	construction workers work on a highway at night.
a construction worker is working on a highway at night .	workers work on the highway by night .
a construction worker is working on a highway at night .	a highway in the night as a worker at work
a construction worker is working on a highway at night .	construction workers work on a highway at night.
workers work on the highway by night .	a highway in the night as a worker at work
workers work on the highway by night .	construction workers work on a highway at night.
a highway in the night as a worker at work	construction workers work on a highway at night.

Concept set: beach carry shoe walk
Reference: A man walks on the beach while carrying his shoes.
woman carrying a pair of shoes walking on the beach.	woman walking on the beach carrying a shoe
woman carrying a pair of shoes walking on the beach.	a woman walking on a beach carrying her shoes .
woman carrying a pair of shoes walking on the beach.	a boy walks barefoot in a beach carrying his shoes .
woman carrying a pair of shoes walking on the beach.	a woman walks on the beach carrying her shoe while carrying a child.
woman carrying a pair of shoes walking on the beach.	beach men carry a shoe to walk along a beach
woman walking on the beach carrying a shoe	a woman walking on a beach carrying her shoes .
woman walking on the beach carrying a shoe	a boy walks barefoot in a beach carrying his shoes .
woman walking on the beach carrying a shoe	a woman walks on the beach carrying her shoe while carrying a child.
woman walking on the beach carrying a shoe	beach men carry a shoe to walk along a beach
a woman walking on a beach carrying her shoes .	a boy walks barefoot in a beach carrying his shoes .
a woman walking on a beach carrying her shoes .	a woman walks on the beach carrying her shoe while carrying a child.
a woman walking on a beach carrying her shoes .	beach men carry a shoe to walk along a beach
a boy walks barefoot in a beach carrying his shoes .	a woman walks on the beach carrying her shoe while carrying a child.
a boy walks barefoot in a beach carrying his shoes .	beach men carry a shoe to walk along a beach
a woman walks on the beach carrying her shoe while carrying a child.	beach men carry a shoe to walk along a beach

Concept set: mother help wash dish
Reference: A small girl is helping her mother wash the dishes.
a mother is helping her daughter to wash a dish .	mother helping her daughter wash a dish.
a mother is helping her daughter to wash a dish .	a mother help her children to wash into his dish
a mother is helping her daughter to wash a dish .	mother helping her baby to wash dishes
a mother is helping her daughter to wash a dish .	a mother helps her child wash dishes .
a mother is helping her daughter to wash a dish .	mother helping her daughter to wash a dish
mother helping her daughter wash a dish.	a mother help her children to wash into his dish
mother helping her daughter wash a dish.	mother helping her baby to wash dishes
mother helping her daughter wash a dish.	a mother helps her child wash dishes .
mother helping her daughter wash a dish.	mother helping her daughter to wash a dish
a mother help her children to wash into his dish	mother helping her baby to wash dishes
a mother help her children to wash into his dish	a mother helps her child wash dishes .
a mother help her children to wash into his dish	mother helping her daughter to wash a dish
mother helping her baby to wash dishes	a mother helps her child wash dishes .
mother helping her baby to wash dishes	mother helping her daughter to wash a dish
a mother helps her child wash dishes .	mother helping her daughter to wash a dish

Concept set: clean cloth shoe bottom
Reference: The bottom of a shoe is cleaned with a cloth.
a woman cleans the bottom of her shoe with a cloth .	cleans the bottom of a shoe with a cloth.
a woman cleans the bottom of her shoe with a cloth .	children clean the cloth and the shoe on the bottom
a woman cleans the bottom of her shoe with a cloth .	a woman is cleaning the bottom of a shoe with a cloth.
a woman cleans the bottom of her shoe with a cloth .	a man cleans the bottom of his shoe with a cloth .
a woman cleans the bottom of her shoe with a cloth .	clean the bottom of a shoe with a cloth
cleans the bottom of a shoe with a cloth.	children clean the cloth and the shoe on the bottom
cleans the bottom of a shoe with a cloth.	a woman is cleaning the bottom of a shoe with a cloth.
cleans the bottom of a shoe with a cloth.	a man cleans the bottom of his shoe with a cloth .
cleans the bottom of a shoe with a cloth.	clean the bottom of a shoe with a cloth
children clean the cloth and the shoe on the bottom	a woman is cleaning the bottom of a shoe with a cloth.
children clean the cloth and the shoe on the bottom	a man cleans the bottom of his shoe with a cloth .
children clean the cloth and the shoe on the bottom	clean the bottom of a shoe with a cloth
a woman is cleaning the bottom of a shoe with a cloth.	a man cleans the bottom of his shoe with a cloth .
a woman is cleaning the bottom of a shoe with a cloth.	clean the bottom of a shoe with a cloth
a man cleans the bottom of his shoe with a cloth .	clean the bottom of a shoe with a cloth

Concept set: trick air snowboarder perform
Reference: A snowboarder performs tricks in the air.
a snowboarder in mid air performs a trick .	a snowboarder performs tricks in the air
a snowboarder in mid air performs a trick .	a trick in the air as a snowboarder perform down.
a snowboarder in mid air performs a trick .	a snowboarder performs a trick on the air.
a snowboarder in mid air performs a trick .	a snowboarder performs a trick in the air .
a snowboarder in mid air performs a trick .	snowboarder performs a trick in the air.
a snowboarder performs tricks in the air	a trick in the air as a snowboarder perform down.
a snowboarder performs tricks in the air	a snowboarder performs a trick on the air.
a snowboarder performs tricks in the air	a snowboarder performs a trick in the air .
a snowboarder performs tricks in the air	snowboarder performs a trick in the air.
a trick in the air as a snowboarder perform down.	a snowboarder performs a trick on the air.
a trick in the air as a snowboarder perform down.	a snowboarder performs a trick in the air .
a trick in the air as a snowboarder perform down.	snowboarder performs a trick in the air.
a snowboarder performs a trick on the air.	a snowboarder performs a trick in the air .
a snowboarder performs a trick on the air.	snowboarder performs a trick in the air.
a snowboarder performs a trick in the air .	snowboarder performs a trick in the air.

Concept set: birthday restaurant friend celebrate
Reference: A group of friends are celebrating a birthday at a restaurant.
friends celebrating their birthday in a restaurant	friends celebrating a birthday at a restaurant
friends celebrating their birthday in a restaurant	the birthday at a restaurant with her friend can celebrate holiday .
friends celebrating their birthday in a restaurant	friends celebrate their birthday at a restaurant.
friends celebrating their birthday in a restaurant	a group of friends celebrate their birthday at a restaurant .
friends celebrating their birthday in a restaurant	friends celebrate the birthday of restaurant
friends celebrating a birthday at a restaurant	the birthday at a restaurant with her friend can celebrate holiday .
friends celebrating a birthday at a restaurant	friends celebrate their birthday at a restaurant.
friends celebrating a birthday at a restaurant	a group of friends celebrate their birthday at a restaurant .
friends celebrating a birthday at a restaurant	friends celebrate the birthday of restaurant
the birthday at a restaurant with her friend can celebrate holiday .	friends celebrate their birthday at a restaurant.
the birthday at a restaurant with her friend can celebrate holiday .	a group of friends celebrate their birthday at a restaurant .
the birthday at a restaurant with her friend can celebrate holiday .	friends celebrate the birthday of restaurant
friends celebrate their birthday at a restaurant.	a group of friends celebrate their birthday at a restaurant .
friends celebrate their birthday at a restaurant.	friends celebrate the birthday of restaurant
a group of friends celebrate their birthday at a restaurant .	friends celebrate the birthday of restaurant

Concept set: carry ball beach dog
Reference: A black dog carries a ball near the beach
a dog carries a ball up the beach .	a dog carrying a ball on a beach.
a dog carries a ball up the beach .	dog carries a ball on the beach.
a dog carries a ball up the beach .	boy carry a ball on the beach with a dog
a dog carries a ball up the beach .	dog carrying a ball on the beach
a dog carries a ball up the beach .	a dog carrying a ball on the beach
a dog carrying a ball on a beach.	dog carries a ball on the beach.
a dog carrying a ball on a beach.	boy carry a ball on the beach with a dog
a dog carrying a ball on a beach.	dog carrying a ball on the beach
a dog carrying a ball on a beach.	a dog carrying a ball on the beach
dog carries a ball on the beach.	boy carry a ball on the beach with a dog
dog carries a ball on the beach.	dog carrying a ball on the beach
dog carries a ball on the beach.	a dog carrying a ball on the beach
boy carry a ball on the beach with a dog	dog carrying a ball on the beach
boy carry a ball on the beach with a dog	a dog carrying a ball on the beach
dog carrying a ball on the beach	a dog carrying a ball on the beach

Concept set: athlete jump meet perform
Reference: At a track meet, an athlete performs the triple jump.
athlete performs a jump during the meet.	olympic athlete performs a jump during the meet .
athlete performs a jump during the meet.	athlete performs a jump during the meet .
athlete performs a jump during the meet.	olympic athlete jump to meet them to perform them .
athlete performs a jump during the meet.	athlete performs a jump during meet
athlete performs a jump during the meet.	athletes perform a jump during a meet.
olympic athlete performs a jump during the meet .	athlete performs a jump during the meet .
olympic athlete performs a jump during the meet .	olympic athlete jump to meet them to perform them .
olympic athlete performs a jump during the meet .	athlete performs a jump during meet
olympic athlete performs a jump during the meet .	athletes perform a jump during a meet.
athlete performs a jump during the meet .	olympic athlete jump to meet them to perform them .
athlete performs a jump during the meet .	athlete performs a jump during meet
athlete performs a jump during the meet .	athletes perform a jump during a meet.
olympic athlete jump to meet them to perform them .	athlete performs a jump during meet
olympic athlete jump to meet them to perform them .	athletes perform a jump during a meet.
athlete performs a jump during meet	athletes perform a jump during a meet.

Concept set: teacher read book class
Reference: The teacher asks the student to read from a book during class.
teacher reading a book to a class of children.	teacher reading a book in class
teacher reading a book to a class of children.	teacher reading a book to the class
teacher reading a book to a class of children.	a teacher read her book from a class
teacher reading a book to a class of children.	teacher reading a book in class
teacher reading a book to a class of children.	teacher reading a book in a class
teacher reading a book in class	teacher reading a book to the class
teacher reading a book in class	a teacher read her book from a class
teacher reading a book in class	teacher reading a book in class
teacher reading a book in class	teacher reading a book in a class
teacher reading a book to the class	a teacher read her book from a class
teacher reading a book to the class	teacher reading a book in class
teacher reading a book to the class	teacher reading a book in a class
a teacher read her book from a class	teacher reading a book in class
a teacher read her book from a class	teacher reading a book in a class
teacher reading a book in class	teacher reading a book in a class

Concept set: game blow whistle referee
Reference: referee blows the final whistle on the v during the game
referee blows the final whistle during the game .	referee blows a whistle during a game.
referee blows the final whistle during the game .	referee blows the whistle during the game
referee blows the final whistle during the game .	the referee blowing a whistle during a game
referee blows the final whistle during the game .	a referee blows a whistle during a game.
referee blows the final whistle during the game .	the game to blow the video whistle in their referee .
referee blows a whistle during a game.	referee blows the whistle during the game
referee blows a whistle during a game.	the referee blowing a whistle during a game
referee blows a whistle during a game.	a referee blows a whistle during a game.
referee blows a whistle during a game.	the game to blow the video whistle in their referee .
referee blows the whistle during the game	the referee blowing a whistle during a game
referee blows the whistle during the game	a referee blows a whistle during a game.
referee blows the whistle during the game	the game to blow the video whistle in their referee .
the referee blowing a whistle during a game	a referee blows a whistle during a game.
the referee blowing a whistle during a game	the game to blow the video whistle in their referee .
a referee blows a whistle during a game.	the game to blow the video whistle in their referee .

Concept set: mother help wash dish
Reference: A small girl is helping her mother wash the dishes.
mother helping her daughter to wash a dish	a mother helps her child wash dishes .
mother helping her daughter to wash a dish	a mother is helping her daughter to wash a dish .
mother helping her daughter to wash a dish	mother helping her baby to wash dishes
mother helping her daughter to wash a dish	a mother help her children to wash into his dish
mother helping her daughter to wash a dish	mother helping her daughter wash a dish.
a mother helps her child wash dishes .	a mother is helping her daughter to wash a dish .
a mother helps her child wash dishes .	mother helping her baby to wash dishes
a mother helps her child wash dishes .	a mother help her children to wash into his dish
a mother helps her child wash dishes .	mother helping her daughter wash a dish.
a mother is helping her daughter to wash a dish .	mother helping her baby to wash dishes
a mother is helping her daughter to wash a dish .	a mother help her children to wash into his dish
a mother is helping her daughter to wash a dish .	mother helping her daughter wash a dish.
mother helping her baby to wash dishes	a mother help her children to wash into his dish
mother helping her baby to wash dishes	mother helping her daughter wash a dish.
a mother help her children to wash into his dish	mother helping her daughter wash a dish.

Concept set: pot water fire wood talk
Reference: A man is talking about split wood and a pot of water over a fire.
